name,price,url,timestamp,cpu_name,cpu_score,gpu_name,gpu_score,ram_gb,ssd_gb,combined_score
"Lenovo Legion 5 16IAX10 16"" (Ultra 9-275HX/32GB/1TB)",1875.3,https://www.skroutz.gr/s/61965826/lenovo-legion-5-16iax10-16-ips-qhd-240hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5060-w11-home-storm-grey-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,1000,7.5
"Lenovo Legion 5 15IRX10 15.1"" (i9-14900HX)",1895.01,https://www.skroutz.gr/s/66207085/lenovo-legion-5-15irx10-15-1-oled-qhd-165hz-i9-14900hx-16gb-1tb-ssd-geforce-rtx-5070-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core i9-14900HX,195,Integrated Graphics,15,0,0,105.0
"Lenovo ThinkPad X1 Carbon Gen 12 14"" (Ultra 7-155U/32GB/512GB)",1905.31,https://www.skroutz.gr/s/61966252/lenovo-thinkpad-x1-carbon-gen-12-14-ips-touchscreen-ultra-7-155u-32gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 155U,82,Integrated Graphics,15,32,512,48.5
"Lenovo Yoga 7 2-in-1 14ILL10 14"" (Ultra 7-258V/32GB/1TB)",1349.0,https://www.skroutz.gr/s/66638407/lenovo-yoga-7-2-in-1-14ill10-14-oled-touchscreen-120hz-ultra-7-258v-32gb-1tb-ssd-w11-home-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 258V,0,Integrated Graphics,15,32,1000,7.5
"Lenovo Legion 7 16IAX10 16"" (Ultra 9-275HX/32GB)",2129.35,https://www.skroutz.gr/s/65669435/lenovo-legion-7-16iax10-16-oled-qhd-240hz-ultra-9-275hx-32gb-1-0tb-ssd-geforce-rtx-5060-w11-home-glacier-white-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,0,7.5
"Lenovo Legion Pro 5 16IAX10 16"" (Ultra 9-275HX/32GB)",1786.05,https://www.skroutz.gr/s/64042116/lenovo-legion-pro-5-16iax10-16-oled-qhd-165hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5060-no-os-eclipse-black-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,32,0,7.5
"Lenovo Legion 9 18IAX10 18"" (Ultra 9-275HX)",3595.59,https://www.skroutz.gr/s/66206900/lenovo-legion-9-18iax10-18-ips-uhd-240hz-ultra-9-275hx-32gb-1tb-ssd-geforce-rtx-5080-w11-home-eclipse-black-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 275HX,0,Integrated Graphics,15,0,0,7.5
"Lenovo Yoga Slim 7 Ultra 14IPH11 14"" (Ultra X9-388H/32GB/1.0TB)",4185.81,https://www.skroutz.gr/s/67986516/lenovo-yoga-slim-7-ultra-14iph11-14-ultra-x9-388h-32gb-1-0tb-ssd-w11-home-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,0,4.0
"Lenovo IdeaPad Slim 3 15ARP10 15.3"" (Ryzen 5/512GB)",529.0,https://www.skroutz.gr/s/64513875/lenovo-ideapad-slim-3-15arp10-15-3-ips-ryzen-5-7535hs-8gb-512gb-ssd-no-os-luna-grey-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,512,4.0
"Lenovo ThinkBook 14 Gen9 IRL 14"" (i5-13420H/16GB/512GB)",899.0,https://www.skroutz.gr/s/65855970/lenovo-thinkbook-14-gen9-irl-14-ips-fhd-i5-13420h-16gb-512gb-ssd-w11-pro-arctic-grey-gr-keyboard.html,2026-07-05 02:43:57,Intel Core i5-13420H,85,Integrated Graphics,15,16,512,50.0
"Lenovo IdeaPad Slim 5 13ARP10 13.3"" (Ryzen 5-7535HS/16GB)",849.0,https://www.skroutz.gr/s/66887164/lenovo-ideapad-slim-5-13arp10-13-3-ips-fhd-ryzen-5-7535hs-16gb-512gb-ssd-w11-home-cloud-grey-international-english-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 5 7535HS,82,Integrated Graphics,18,16,0,50.0
"Lenovo LOQ Essential 15ARP11 15.6"" (Ryzen 7-170/16GB)",1218.65,https://www.skroutz.gr/s/67740584/lenovo-loq-essential-15arp11-15-6-ips-fhd-ryzen-7-170-16gb-512gb-ssd-geforce-rtx-5050-w11-home-luna-grey-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Lenovo Ideapad 5 2-in-1 15IPH11 15.3"" (Ultra 7-355/16GB/1TB)",1292.83,https://www.skroutz.gr/s/68254564/lenovo-ideapad-5-2-in-1-15iph11-15-3-oled-qhd-touchscreen-165hz-ultra-7-355-16gb-1tb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 355,0,Integrated Graphics,15,16,1000,7.5
"Lenovo ThinkPad E14 Gen 7 (Intel) 14"" (Ultra 5)",1099.0,https://www.skroutz.gr/s/66770809/lenovo-thinkpad-e14-gen-7-intel-14-ips-ultra-5-226v-16gb-512gb-ssd-no-os-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo Legion 5 15AHP11 15.3"" (Ryzen 7-250/16GB/512GB)",1398.07,https://www.skroutz.gr/s/68225125/lenovo-legion-5-15ahp11-15-3-oled-qhd-165hz-ryzen-7-250-16gb-512gb-ssd-geforce-rtx-5050-no-os-eclipse-black-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Lenovo LOQ Essential 15IRX11 15.6"" (i7-13650HX/16GB)",1099.0,https://www.skroutz.gr/s/65390810/lenovo-loq-essential-15irx11-15-6-ips-fhd-144hz-i7-13650hx-16gb-1tb-ssd-geforce-rtx-5050-no-os-luna-grey-gr-keyboard.html,2026-07-05 02:43:57,Intel Core I7-13650HX,0,Integrated Graphics,15,16,0,7.5
"Lenovo ThinkBook 14 2-in-1 G4 IML 14"" (Ultra 5-125U/16GB/512GB)",1772.04,https://www.skroutz.gr/s/55532226/Lenovo-ThinkBook-14-2-in-1-G4-IML-14-IPS-FHD-Touchscreen-Ultra-5-125U-16GB-512GB-SSD-W11-Pro-Luna-Grey-International-English-Keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125U,72,Integrated Graphics,15,16,512,43.5
"Lenovo LOQ 17IRX10 17.3"" (i7)",1346.09,https://www.skroutz.gr/s/67540455/lenovo-loq-17irx10-17-3-ips-fhd-165hz-i7-13650hx-16gb-1tb-ssd-geforce-rtx-5050-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo ThinkPad T14 Gen 6 (AMD) 14"" (Ryzen AI PRO 300 Series)",2852.11,https://www.skroutz.gr/s/68254696/lenovo-thinkpad-t14-gen-6-amd-14-ips-fhd-ryzen-ai-pro-300-series-ai-7-pro-350-32gb-1tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo Ideapad Slim 3 15IPH11 15.3"" (Ultra 5-322/16GB/512GB)",884.63,https://www.skroutz.gr/s/68224538/lenovo-ideapad-slim-3-15iph11-15-3-ips-fhd-ultra-5-322-16gb-512gb-ssd-w11-home-cosmic-blue-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 322,0,Integrated Graphics,15,16,512,7.5
"Lenovo Ideapad 5 2-in-1 14AGP11 14"" (Ryzen AI 400 Series-7 445/16GB/1TB)",1140.92,https://www.skroutz.gr/s/68227246/lenovo-ideapad-5-2-in-1-14agp11-14-oled-fhd-touchscreen-ryzen-ai-400-series-7-445-16gb-1tb-ssd-no-os-breeze-moss-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"Lenovo V15 G5 IRL 15.6"" (i7-13620H)",585.8,https://www.skroutz.gr/s/64628379/lenovo-v15-g5-irl-15-6-ips-fhd-i7-13620h-8gb-512gb-ssd-no-os-business-black-uk-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,0,0,70.0
"Lenovo ThinkBook 14 G9 AHP 14"" (Ryzen 5-220/16GB/512GB)",1174.97,https://www.skroutz.gr/s/65549956/lenovo-thinkbook-14-g9-ahp-14-ips-fhd-ryzen-5-220-16gb-512gb-ssd-radeon-740m-w11-pro-arctic-grey-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Lenovo ThinkBook 16 G9 AHP 16"" (Ryzen 5-220/16GB/512GB)",883.91,https://www.skroutz.gr/s/67954920/lenovo-thinkbook-16-g9-ahp-16-ips-fhd-ryzen-5-220-16gb-512gb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Lenovo ThinkBook 16 G8 IAL 16"" (Ultra 5)",919.48,https://www.skroutz.gr/s/62818642/lenovo-thinkbook-16-g8-ial-16-ips-fhd-ultra-5-225u-16gb-512gb-ssd-no-os-arctic-grey-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo ThinkBook 14 G8 IAL 14"" (Ultra 5)",803.66,https://www.skroutz.gr/s/67488516/lenovo-thinkbook-14-g8-ial-14-fhd-ultra-5-135h-16gb-512gb-ssd-no-os-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo ThinkBook 14 2-in-1 G6 IPL 14"" (Ultra 5-325/16GB/512GB)",1567.51,https://www.skroutz.gr/s/67824242/lenovo-thinkbook-14-2-in-1-g6-ipl-14-ips-fhd-touchscreen-ultra-5-325-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 325,0,Integrated Graphics,15,16,512,7.5
"Lenovo ThinkBook 14 G8 IAL 14"" (Ultra 7-255H)",1139.36,https://www.skroutz.gr/s/65556184/lenovo-thinkbook-14-g8-ial-14-ips-fhd-ultra-7-255h-16gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255H,0,Integrated Graphics,15,0,0,7.5
"Lenovo ThinkBook 14 2-in-1 G6 IPL 14"" (Ultra 7-355/16GB/512GB)",1694.95,https://www.skroutz.gr/s/67824176/lenovo-thinkbook-14-2-in-1-g6-ipl-14-ips-fhd-touchscreen-ultra-7-355-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 355,0,Integrated Graphics,15,16,512,7.5
"Lenovo ThinkPad E16 G3 16"" (Ultra 7)",1538.18,https://www.skroutz.gr/s/67307749/lenovo-thinkpad-e16-g3-16-fhd-ultra-7-256v-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo Yoga Slim 7 Ultra Aura Edition 14IPH11 14"" (Ultra X9-388H/32GB/1TB)",2299.0,https://www.skroutz.gr/s/68224406/lenovo-yoga-slim-7-ultra-aura-edition-14iph11-14-oled-touchscreen-120hz-ultra-x9-388h-32gb-1tb-ssd-w11-home-seashell-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,1000,4.0
"Lenovo Thinkpad X13 Gen 6 13.3"" (Ultra 5-225U/32GB/512GB)",2849.18,https://www.skroutz.gr/s/68229373/lenovo-thinkpad-x13-gen-6-13-3-ips-fhd-ultra-5-225u-32gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225U,0,Integrated Graphics,15,32,512,7.5
"Lenovo Thinkbook 16p G6 ADR 16"" (Ryzen 9-8940HX)",2172.01,https://www.skroutz.gr/s/67057846/lenovo-thinkbook-16p-g6-adr-16-ips-qhd-165hz-ryzen-9-8940hx-32gb-512gb-ssd-geforce-rtx-5060-w11-pro-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 9 8940HX,0,Integrated Graphics,18,0,0,9.0
"Lenovo ThinkPad X1 Carbon Gen 14 Aura Edition 14"" (Ultra 7-355/32GB/512GB)",3435.8,https://www.skroutz.gr/s/67772708/lenovo-thinkpad-x1-carbon-gen-14-aura-edition-14-ips-fhd-touchscreen-ultra-7-355-32gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 355,0,Integrated Graphics,15,32,512,7.5
"Lenovo ThinkPad X1 Carbon Gen 13 Aura Edition 14"" (Ultra 7)",3161.23,https://www.skroutz.gr/s/60926326/lenovo-thinkpad-x1-carbon-gen-13-aura-edition-14-ips-fhd-touchscreen-ultra-7-258v-32gb-2tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo Legion 5 15AGP11 15.3"" (Ryzen AI 400 Series)",1835.92,https://www.skroutz.gr/s/67825816/lenovo-legion-5-15agp11-15-3-oled-qhd-165hz-ryzen-ai-400-series-450-16gb-512gb-ssd-geforce-rtx-5060-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo IdeaPad Slim 3 15AHP10 15.3"" (Ryzen 7-8840HS/16GB)",724.43,https://www.skroutz.gr/s/67679639/lenovo-ideapad-slim-3-15ahp10-15-3-ips-fhd-ryzen-7-8840hs-16gb-1tb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 7 8840HS,132,Integrated Graphics,18,16,0,75.0
"Lenovo Yoga Pro 9 16IAH10 16"" (Ultra 9-285H/64GB)",3214.76,https://www.skroutz.gr/s/62883489/lenovo-yoga-pro-9-16iah10-16-oled-120hz-ultra-9-285h-64gb-2tb-ssd-1tb-ssd-geforce-rtx-5070-w11-pro-luna-grey-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 285H,0,Integrated Graphics,15,64,0,7.5
"Lenovo LOQ 15ARP10E 15.6"" (Ryzen 7/16GB)",847.0,https://www.skroutz.gr/s/66886952/lenovo-loq-15arp10e-15-6-ips-fhd-144hz-ryzen-7-170-16gb-512gb-ssd-geforce-rtx-3050-no-os-luna-grey-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Lenovo LOQ 15IRX9 15.6"" (i7)",1058.93,https://www.skroutz.gr/s/67581916/lenovo-loq-15irx9-15-6-ips-fhd-144hz-i7-13645hx-16gb-512gb-ssd-geforce-rtx-4050-no-os-luna-grey-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"Lenovo IdeaPad Slim 5 14IRH10 14"" (i7-13620H/32GB)",895.13,https://www.skroutz.gr/s/59770958/lenovo-ideapad-slim-5-14irh10-14-ips-fhd-i7-13620h-32gb-1tb-ssd-no-os-luna-grey-us-keyboard.html,2026-07-05 02:43:57,Intel Core i7-13620H,125,Integrated Graphics,15,32,0,70.0
"Lenovo ThinkPad T14 Gen 6 (Intel) 14"" (Ultra 7-255U/32GB/1TB)",2396.92,https://www.skroutz.gr/s/62883796/lenovo-thinkpad-t14-gen-6-intel-14-oled-ultra-7-255u-32gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255U,0,Integrated Graphics,15,32,1000,7.5
"Lenovo IdeaPad Slim 3-15AMN8 15"" (Ryzen 3-7320U/16GB/512GB)",499.0,https://www.skroutz.gr/s/65325445/lenovo-ideapad-slim-3-15amn8-15-ips-fhd-ryzen-3-7320u-16gb-512gb-ssd-w11-s-arctic-grey-gr-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 3 7320U,30,Integrated Graphics,18,16,512,24.0
"Lenovo V15 G5 IRL 15.6"" (Core 5-210H/16GB/512GB)",986.14,https://www.skroutz.gr/s/67816739/lenovo-v15-g5-irl-15-6-ips-fhd-core-5-210h-16gb-512gb-ssd-no-os-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"HP Omnibook 5 16-ag1175cl 16"" (Ryzen AI 300-7 350/16GB/1TB)",1028.14,https://www.skroutz.gr/s/60486710/hp-omnibook-5-16-ag1175cl-16-ips-fhd-touchscreen-ryzen-ai-300-series-7-350-16gb-1tb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,1000,4.0
"HP ProBook 4 G1i 16"" (Ultra 5)",959.0,https://www.skroutz.gr/s/64295437/hp-probook-4-g1i-16-ips-fhd-ultra-5-225u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP ProBook 4 G1ah 16"" (Ryzen 5-220/512GB)",826.11,https://www.skroutz.gr/s/65191078/hp-probook-4-g1ah-16-ips-fhd-ryzen-5-220-16gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,512,4.0
"HP ProBook 4 G1a 14"" (Ryzen 7-250/24GB/512GB)",1176.64,https://www.skroutz.gr/s/67482222/hp-probook-4-g1a-14-ips-fhd-ryzen-7-250-24gb-512gb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,24,512,4.0
"HP EliteBook 8 G1i 14"" (Ultra 5)",1167.0,https://www.skroutz.gr/s/67450498/hp-elitebook-8-g1i-14-ips-fhd-ultra-5-228v-32gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP EliteBook 830 G11 13.3"" (Ultra 5/16GB/512GB)",1152.9,https://www.skroutz.gr/s/64177266/hp-elitebook-830-g11-13-3-fhd-ultra-5-135u-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"HP ProBook 4 G1i 16"" (Ultra 7)",1074.23,https://www.skroutz.gr/s/63813743/hp-probook-4-g1i-16-ips-fhd-ultra-7-255u-16gb-512gb-ssd-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP EliteBook 6 G1i AI 16"" (Ultra 5-225U/512GB)",1370.0,https://www.skroutz.gr/s/63874583/hp-elitebook-6-g1i-ai-16-ips-fhd-ultra-5-225u-16gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225U,0,Integrated Graphics,15,0,512,7.5
"HP EliteBook 8 G1a 14"" (Ryzen AI 300-7 350)",1370.34,https://www.skroutz.gr/s/63896600/hp-elitebook-8-g1a-14-ips-fhd-ryzen-ai-300-series-7-350-32gb-1tb-ssd-w11-pro-gr-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP HP EliteBook 8 G1i 16"" (Ultra 5-225U/512GB)",2111.27,https://www.skroutz.gr/s/64057479/hp-hp-elitebook-8-g1i-16-ultra-5-225u-32gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225U,0,Integrated Graphics,15,0,512,7.5
"HP EliteBook 8 G1i 14"" (Ultra 7)",1291.96,https://www.skroutz.gr/s/67450234/hp-elitebook-8-g1i-14-ips-fhd-ultra-7-258v-32gb-512gb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP Elitebook 8 G1i 16"" (Ultra 7)",1698.07,https://www.skroutz.gr/s/67452181/hp-elitebook-8-g1i-16-ips-fhd-ultra-7-256v-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"HP Elitebook X G1i 14"" (Ultra 7-258V/32GB/1TB)",3909.84,https://www.skroutz.gr/s/61933562/hp-elitebook-x-g1i-14-ips-qhd-touchscreen-ultra-7-258v-32gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 258V,0,Integrated Graphics,15,32,1000,7.5
"HP Elitebook X G1i 14"" (Ultra 7-258V/32GB/1TB)",3909.84,https://www.skroutz.gr/s/61466667/hp-elitebook-x-g1i-14-ips-qhd-ultra-7-258v-32gb-1tb-ssd-w11-pro-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 258V,0,Integrated Graphics,15,32,1000,7.5
"HP ZBook Ultra 14 G1a 14"" (Ryzen AI Max PRO 300 Series-Max PRO 390/32GB/1TB)",1999.9,https://www.skroutz.gr/s/65312760/hp-zbook-ultra-14-g1a-14-fhd-touchscreen-ryzen-ai-max-pro-300-series-max-pro-390-32gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,1000,4.0
"HP EliteBook X G1a 14"" (Ryzen AI PRO 300 Series-360/64GB/1.0TB)",4393.0,https://www.skroutz.gr/s/63615516/hp-elitebook-x-g1a-14-fhd-ryzen-ai-pro-300-series-360-64gb-1-0tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,64,0,4.0
"HP ZBook Ultra 14 G1a 14"" (Ryzen AI Max 300 Series-Pro 390/64GB/1TB)",5267.07,https://www.skroutz.gr/s/64948901/hp-zbook-ultra-14-g1a-14-ips-fhd-ryzen-ai-max-300-series-pro-390-64gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,64,1000,4.0
"HP EliteBook X G1a 14"" (Ryzen AI 300)",1944.39,https://www.skroutz.gr/s/59863340/hp-elitebook-x-g1a-14-oled-touchscreen-ryzen-ai-300-series-ai-9-hx-375-32gb-1tb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,0,0,4.0
"MSI Venture 16 AI 16"" (Core 5-125H/16GB/512GB)",956.24,https://www.skroutz.gr/s/65458174/msi-venture-16-ai-16-fhd-core-5-125h-16gb-512gb-ssd-arc-graphics-140t-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"MSI Modern 15 H AI C1MG-013PL 15.6"" (Ultra 5-125H/16GB/512GB)",1098.8,https://www.skroutz.gr/s/55534273/MSI-Modern-15-H-AI-C1MG-013PL-15-6-FHD-Ultra-5-125H-16GB-512GB-SSD-512GB-SSD-W11-Home-International-English-Keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125H,105,Integrated Graphics,15,16,512,60.0
"Acer TravelMate P2 TMP214-55-G2 14"" (i5-1335U/16GB/512GB)",1265.99,https://www.skroutz.gr/s/58963762/Acer-TravelMate-P2-TMP214-55-G2-TCO-14-FHD-i5-1335U-16GB-512GB-SSD-W11-Pro-Steel-Grey-UK-Keyboard.html,2026-07-05 02:43:57,Intel Core i5-1335U,70,Integrated Graphics,15,16,512,42.5
"MSI Katana 15 HX B14WGK 15.6"" (i7-14650HX/16GB/1TB)",1394.0,https://www.skroutz.gr/s/63164697/msi-katana-15-hx-b14wgk-15-6-fhd-i7-14650hx-16gb-1tb-ssd-geforce-rtx-5070-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core I7-14650HX,0,Integrated Graphics,15,16,1000,7.5
"Acer TravelMate P4 TMP414RN-55 14"" (Ultra 5-225U/16GB/512GB)",1460.93,https://www.skroutz.gr/s/64491653/acer-travelmate-p4-tmp414rn-55-tco-14-ips-fhd-ultra-5-225u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225U,0,Integrated Graphics,15,16,512,7.5
"Acer TravelMate P4 TMP414‑55 14"" (Ultra 5-225U/16GB/512GB)",1670.66,https://www.skroutz.gr/s/64491676/acer-travelmate-p4-tmp414-55-tco-14-ips-fhd-ultra-5-225u-16gb-512gb-ssd-w11-pro-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 225U,0,Integrated Graphics,15,16,512,7.5
"Acer Nitro V15 ANV15 15"" (Ryzen 7-7445HS/16GB/512GB)",1678.25,https://www.skroutz.gr/s/67661571/acer-nitro-v15-anv15-42-15-fhd-ryzen-7-7445hs-16gb-512gb-ssd-geforce-rtx-3050-no-os-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 7 7445HS,0,Integrated Graphics,18,16,512,9.0
"MSI Venture Pro 17 AI A1VEG-006XPL 17.3"" (Ultra 5-125H/16GB/512GB)",1754.55,https://www.skroutz.gr/s/61467654/msi-venture-pro-17-ai-a1veg-006xpl-17-3-fhd-144hz-ultra-5-125h-16gb-512gb-ssd-geforce-rtx-4050-no-os-international-english-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 5 125H,105,Integrated Graphics,15,16,512,60.0
"MSI Cyborg 15 B2RWEKG 15.6"" (Core 7-240H/16GB/512GB)",1763.94,https://www.skroutz.gr/s/63163720/msi-cyborg-15-b2rwekg-15-6-fhd-core-7-240h-16gb-512gb-ssd-geforce-rtx-5050-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"MSI Cyborg 17 B2RWEKG-030XPL 17.3"" (Core 5-210H/16GB/512GB)",1783.75,https://www.skroutz.gr/s/63017856/msi-cyborg-17-b2rwekg-030xpl-17-3-fhd-144hz-core-5-210h-16gb-512gb-ssd-geforce-rtx-5050-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,512,4.0
"Acer Swift Go 14 14"" (Ultra 9-288V/32GB/1TB)",2325.3,https://www.skroutz.gr/s/64612585/acer-swift-go-14-14-oled-fhd-ultra-9-288v-32gb-1tb-ssd-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 288V,0,Integrated Graphics,15,32,1000,7.5
"MSI Crosshair A16 HX D8WFKG 16"" (Ryzen 7-8840HX/1TB)",2513.36,https://www.skroutz.gr/s/61025352/msi-crosshair-a16-hx-d8wfkg-16-qhd-240hz-ryzen-7-8840hx-16gb-1tb-ssd-geforce-rtx-5060-no-os-us-keyboard.html,2026-07-05 02:43:57,AMD Ryzen 7 8840HX,0,Integrated Graphics,18,0,1000,9.0
"MSI Crosshair 17 HX AI D2XWFKG-008XPL 17.3"" (Ultra 7-255HX/16GB/1TB)",2323.85,https://www.skroutz.gr/s/67323005/msi-crosshair-17-hx-ai-d2xwfkg-008xpl-17-3-qhd-240hz-ultra-7-255hx-16gb-1tb-ssd-geforce-rtx-5060-w11-home-us-keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 7 255HX,0,Integrated Graphics,15,16,1000,7.5
"Acer Nitro V 16 16"" (Ryzen AI 300/16GB)",1350.9,https://www.skroutz.gr/s/66927151/acer-nitro-v-16-16-ips-fhd-165hz-ryzen-ai-300-series-7-350-16gb-512gb-ssd-geforce-rtx-4050-no-os-international-english-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,16,0,4.0
"Acer Nitro 18 AI AN18-61 18"" (Ryzen AI 300-365/32GB/1.0TB)",3338.41,https://www.skroutz.gr/s/64175472/acer-nitro-18-ai-an18-61-18-fhd-ryzen-ai-300-series-365-32gb-1-0tb-ssd-geforce-rtx-5060-no-os-us-keyboard.html,2026-07-05 02:43:57,,0,Integrated Graphics,8,32,0,4.0
"MSI Prestige 16 AI+ Evo B2VMG Copilot+ 16"" (Ultra 9-288V/32GB/1TB)",3505.28,https://www.skroutz.gr/s/58153261/MSI-Prestige-16-AI-Evo-B2VMG-Copilot-16-OLED-UHD-Ultra-9-288V-32GB-1TB-SSD-W11-Pro-US-Keyboard.html,2026-07-05 02:43:57,Intel Core Ultra 9 288V,0,Integrated Graphics,15,32,1000,7.5
